"","SubPathID","SubPathway","Size","Gene","Centralscore","Pvalue","FDR"
"315","04520_2","Adherens junction","28","CTNNA1,CTNNA2,CTNNB1,CTNND1,EGFR,ERBB2,FER,FYN,CTNNA3,IGF1R,MET,AFDN,LEF1,MAPK1,MAPK3,ACTB,SRC,TCF7,TCF7L2,TJP1,ACTG1,VCL,YES1,ACTN4,TCF7L1,ACTN1,IQGAP1,CDH1",0.0015,0,0
"316","04520_9","Adherens junction","32","WASF2,BAIAP2,SORBS1,WASF3,SSX2IP,CTNNA1,CTNNA2,NECTIN3,CTNNA3,RHOA,LMO7,AFDN,PARD3,NECTIN1,NECTIN2,RAC1,RAC2,RAC3,ACTB,SRC,TJP1,ACTG1,VCL,WAS,ACTN4,NECTIN4,ACTN1,IQGAP1,WASF1,WASL,FARP2,CDC42",0.0015,0,0
"317","04520_10","Adherens junction","31","WASF2,BAIAP2,SORBS1,WASF3,SSX2IP,CSNK2A1,CSNK2A2,CSNK2B,CTNNA1,CTNNA2,CTNNB1,CTNNA3,RHOA,LMO7,AFDN,ACP1,PTPN1,PTPRB,PTPRF,PTPRM,ACTB,TJP1,ACTG1,VCL,WAS,ACTN4,ACTN1,IQGAP1,WASF1,WASL,CDH1",0.0015,0,0
"318","04540_2","Gap junction","40","ADCY1,MAP3K2,ADCY2,ADCY3,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,EGFR,ADCY4,PLCB1,GJA1,GUCY1A2,GUCY1A1,GUCY1B1,ITPR1,ITPR2,ITPR3,PDGFRA,PDGFRB,PLCB2,PLCB3,PLCB4,PRKACA,PRKACB,PRKACG,PRKCA,PRKCB,PRKCG,PRKG1,PRKG2,MAPK1,MAPK3,MAPK7,MAP2K1,MAP2K2,MAP2K5,GJD2,SRC,TJP1,CDK1",0.0015,0,0
"319","04540_3","Gap junction","13","LPAR1,GNAI1,GNAI2,GNAI3,GRB2,HRAS,KRAS,NRAS,MAP2K1,MAP2K2,RAF1,SOS1,SOS2",0.0015,0,0
"320","04540_8","Gap junction","27","MAP3K2,EGF,EGFR,GJA1,GRB2,PDGFA,PDGFB,PDGFRA,PDGFRB,PRKACA,PRKACB,PRKACG,PRKCA,PRKCB,PRKCG,PRKG1,PRKG2,MAPK1,MAPK3,MAPK7,PDGFC,MAP2K5,GJD2,SRC,TJP1,PDGFD,CDK1",0.0015,0,0
"321","04550_2","Signaling pathways regulating pluripotency of stem cells","12","APC2,CTNNB1,DVL1,DVL2,DVL3,ESRRB,GSK3B,APC,HNF1A,TCF3,AXIN1,AXIN2",0.0015,0,0
"322","04550_7","Signaling pathways regulating pluripotency of stem cells","8","POU5F1,POU5F1B,MAPK1,MAPK3,SOX2,TBX3,NANOG,KLF4",0.0015,0,0
"323","04550_9","Signaling pathways regulating pluripotency of stem cells","20","MAPK14,DUSP9,ID1,ID2,ID3,ID4,SMAD1,SMAD4,SMAD5,SMAD9,MAPK1,MAPK3,MAPK11,MAPK13,MAPK12,BMP4,BMPR1A,BMPR1B,BMPR2,ACVR1",0.0015,0,0
"324","04550_10","Signaling pathways regulating pluripotency of stem cells","10","JAK1,JAK2,JAK3,MYC,POU5F1,POU5F1B,SOX2,STAT3,NANOG,KLF4",0.0015,0,0
"325","04550_14","Signaling pathways regulating pluripotency of stem cells","12","ACVR1C,INHBA,INHBB,INHBC,SMAD2,SMAD3,SMAD4,NODAL,INHBE,ACVR1B,ACVR2A,ACVR2B",0.0015,0,0
"326","04550_18","Signaling pathways regulating pluripotency of stem cells","9","DUSP9,GRB2,IL6ST,LIFR,MAPK1,MAPK3,MAP2K1,MAP2K2,TBX3",0.0015,0,0
"327","04610_5","Complement and coagulation cascades","23","PROCR,CPB2,A2M,F2,F2R,F2RL2,F5,F8,F10,F13A1,F13B,SERPIND1,SERPINC1,SERPINE1,SERPINB2,SERPINA5,SERPINA1,SERPINF2,PROC,PROS1,THBD,VWF,F2RL3",0.0015,0,0
"328","04610_7","Complement and coagulation cascades","11","F11,F12,KLKB1,KNG1,SERPINC1,SERPINE1,SERPINB2,PLAT,PLAU,PLAUR,PLG",0.0015,0,0
"329","04611_1","Platelet activation","39","AKT3,RASGRP1,RASGRP2,COL1A1,COL1A2,COL3A1,AKT1,AKT2,FCER1G,PLCB1,FYN,GP1BA,GP1BB,GP5,GP9,ITGA2,ITGB1,ITPR1,ITPR2,ITPR3,LCP2,LYN,NOS3,GP6,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PLCB2,PLCB3,PLCB4,PLCG2,PRKCI,PRKCZ,SYK,BTK,VWF,PIK3R3",0.0015,0,0
"330","04611_14","Platelet activation","9","GNA13,F2R,ARHGEF12,RHOA,ROCK1,TBXA2R,F2RL3,ARHGEF1,ROCK2",0.0015,0,0
"331","04611_22","Platelet activation","14","GNA13,FCGR2A,FGA,FGB,FGG,ARHGAP35,ITGA2B,ITGB3,ACTB,SRC,TLN1,ACTG1,TLN2,FERMT3",0.0015,0,0
"332","04611_23","Platelet activation","58","AKT3,PLA2G4B,RASGRP1,RASGRP2,ADCY1,ADCY2,ADCY3,ADCY5,ADCY6,ADCY7,ADCY8,ADCY9,PLA2G4E,ADCY4,AKT1,AKT2,FCER1G,FCGR2A,PLCB1,PLA2G4F,GNAQ,GP1BA,GP1BB,GP5,GP9,PLA2G4D,MYLK4,ITGA2,ITGB1,ITPR1,ITPR2,ITPR3,LCP2,MYLK,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PLA2G4A,PLCB2,PLCB3,PLCB4,PLCG2,PRKACA,PRKACB,PRKACG,PRKCI,PRKCZ,RAP1A,RAP1B,SYK,BTK,PIK3R3,MYLK2,PLA2G4C,JMJD7-PLA2G4B,MYLK3",0.0015,0,0
"333","04611_24","Platelet activation","8","GNA13,FCGR2A,ARHGAP35,ITGA2B,ITGB3,RHOA,SRC,SYK",0.0015,0,0
"334","04612_1","Antigen processing and presentation","7","CTSB,CTSL,CTSS,HLA-DMA,HLA-DMB,LGMN,CD74",0.0015,0,0
"335","04612_4","Antigen processing and presentation","27","KIR2DS2,KIR3DL3,HLA-A,HLA-B,HLA-C,HLA-E,HLA-F,HLA-G,KIR2DL1,KIR2DL2,KIR2DL3,KIR2DL4,KIR2DS1,KIR2DS3,KIR2DS4,KIR2DS5,KIR3DL1,KIR3DL2,KLRC1,KLRC2,KLRC3,KLRD1,KIR2DL5A,TAPBP,KLRC4,CD8A,CD8B",0.0015,0,0
"336","04620_1","Toll-like receptor signaling pathway","8","IFNAR1,IFNAR2,IFNB1,CXCL10,IRF3,CXCL9,CXCL11,STAT1",0.0015,0,0
"337","04620_4","Toll-like receptor signaling pathway","14","TIRAP,IRAK1,IRF5,MYD88,IRAK4,TLR7,TLR8,TLR9,MAP3K7,TLR2,TLR4,TLR5,TRAF6,FADD",0.0015,0,0
"338","04620_5","Toll-like receptor signaling pathway","15","TAB1,TICAM1,TICAM2,IKBKB,MYD88,MAP2K3,MAP2K6,MAP2K7,MAP2K4,MAP3K7,TLR3,TLR4,TRAF3,TRAF6,RIPK1",0.0015,0,0
"339","04620_10","Toll-like receptor signaling pathway","36","CHUK,TBK1,IFNA1,IFNA2,IFNA4,IFNA5,IFNA6,IFNA7,IFNA8,IFNA10,IFNA13,IFNA14,IFNA16,IFNA17,IFNA21,IFNB1,IL1B,IL6,CXCL8,IL12A,IL12B,IRAK1,IRF5,IRF7,CCL4L1,CCL3L3,IRAK4,CCL3,CCL3L1,CCL4,CCL5,SPP1,TNF,TRAF6,CCL4L2,IKBKE",0.0015,0,0
"340","04620_12","Toll-like receptor signaling pathway","30","CHUK,TICAM1,TBK1,IFNA1,IFNA2,IFNA4,IFNA5,IFNA6,IFNA7,IFNA8,IFNA10,IFNA13,IFNA14,IFNA16,IFNA17,IFNA21,IFNB1,CXCL10,IRAK1,IRF3,IRF7,CXCL9,CXCL11,SPP1,TRAF3,TRAF6,CD80,CD86,CD40,IKBKE",0.0015,0,0
"341","04620_15","Toll-like receptor signaling pathway","39","TAB1,TIRAP,MAPK14,FOS,IKBKB,IL1B,IL6,CXCL8,IL12A,IL12B,IRAK1,IRF5,JUN,CCL4L1,CCL3L3,MYD88,NFKB1,NFKBIA,IRAK4,MAPK8,MAPK11,MAPK9,MAPK10,MAPK13,MAP2K3,MAP2K6,MAP2K7,RELA,MAPK12,CCL3,CCL3L1,CCL4,CCL5,MAP2K4,MAP3K7,TNF,TRAF6,RIPK1,CCL4L2",0.0015,0,0
"342","04620_16","Toll-like receptor signaling pathway","12","TLR6,TIRAP,IRAK1,MYD88,IRAK4,TOLLIP,RAC1,TLR1,TLR2,TRAF6,CASP8,FADD",0.0015,0,0
"343","04620_17","Toll-like receptor signaling pathway","16","AKT3,TLR6,TIRAP,AKT1,AKT2,MYD88,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,TOLLIP,RAC1,TLR1,TLR2,PIK3R3",0.0015,0,0
"344","04620_21","Toll-like receptor signaling pathway","13","TIRAP,LY96,TICAM2,IRAK1,IRF5,MYD88,IRAK4,MAP3K7,TLR4,TRAF6,RIPK1,FADD,CD14",0.0015,0,0
"345","04621_1","NOD-like receptor signaling pathway","6","PYDC5,PYCARD,IFI16,TP53BP1,CASP1,AIM2",0.0015,0,0
"346","04621_4","NOD-like receptor signaling pathway","30","TXNIP,SUGT1,NLRP3,NEK7,CTSB,PYDC2,CARD8,PLCB1,TXN2,PYDC1,PYCARD,HSP90AA1,HSP90AB1,ITPR1,ITPR2,ITPR3,MEFV,PLCB2,PLCB3,PLCB4,MFN1,DHX33,MAVS,TXN,BRCC3,GSDMD,CASP1,CASP4,CASP5,MFN2",0.0015,0,0
"347","04621_5","NOD-like receptor signaling pathway","25","CASP12,TXNIP,SUGT1,NLRP3,CARD16,NEK7,CTSB,PYDC2,CARD8,PYDC1,PYCARD,HSP90AA1,HSP90AB1,ITPR1,ITPR2,ITPR3,MEFV,CARD17,MAVS,CARD18,BRCC3,GSDMD,CASP1,CASP8,PSTPIP1",0.0015,0,0
"348","04621_6","NOD-like receptor signaling pathway","28","NOD1,TAB1,CHUK,MAPK14,TAB2,TAB3,BIRC2,BIRC3,XIAP,IKBKB,MAPK1,MAPK3,MAPK8,MAPK11,MAPK9,MAPK10,MAPK13,MAPK12,NOD2,CARD9,MAP3K7,TNFAIP3,TRAF2,TRAF3,TRAF5,TRAF6,IKBKG,RIPK2",0.0015,0,0
"349","04621_9","NOD-like receptor signaling pathway","6","NLRP1,PYCARD,BCL2,BCL2L1,NOD2,CASP1",0.0015,0,0
"350","04621_13","NOD-like receptor signaling pathway","32","TAB1,CHUK,MAPK14,TAB2,TAB3,CXCL1,CXCL2,CXCL3,IKBKB,IL1B,IL6,CXCL8,IL18,JUN,NFKB1,NFKBIA,NFKBIB,MAPK1,MAPK3,MAPK8,MAPK11,MAPK9,MAPK10,MAPK13,RELA,MAPK12,CCL2,CCL5,MAP3K7,TNF,CAMP,IKBKG",0.0015,0,0
"351","04621_15","NOD-like receptor signaling pathway","22","TANK,NOD1,TAB1,TAB2,TAB3,TBK1,BIRC2,BIRC3,XIAP,IRF3,IRF7,MAVS,NOD2,CARD9,TNFAIP3,TRAF2,TRAF3,TRAF5,TRAF6,NLRX1,RIPK2,IKBKE",0.0015,0,0
"352","04621_20","NOD-like receptor signaling pathway","6","TICAM1,IRF3,IRF7,MYD88,IRAK4,TLR4",0.0015,0,0
"353","04621_21","NOD-like receptor signaling pathway","29","NOD1,TAB1,RBCK1,SUGT1,GABARAP,GABARAPL2,TAB2,GABARAPL1,TAB3,BIRC2,BIRC3,XIAP,ATG16L1,RNF31,ERBIN,NOD2,CARD9,TNFAIP3,TRAF2,TRAF3,TRAF5,TRAF6,TRIP6,SHARPIN,CARD6,IKBKG,RIPK2,ATG12,ATG5",0.0015,0,0
"354","04622_1","RIG-I-like receptor signaling pathway","23","TANK,CYLD,DDX58,TKFC,TMEM173,MAP3K1,RNF125,OTUD5,MAVS,IFIH1,MAP3K7,TRAF2,TRAF3,TRAF6,TRIM25,DHX58,NLRX1,TRADD,RIPK1,FADD,ATG12,ATG5,ISG15",0.0015,0,0
"355","04622_2","RIG-I-like receptor signaling pathway","14","IKBKB,MAP3K1,NFKB1,NFKBIA,NFKBIB,MAVS,RELA,MAP3K7,TRAF2,TRAF6,CASP8,CASP10,TRADD,FADD",0.0015,0,0
"356","04622_3","RIG-I-like receptor signaling pathway","22","MAPK14,DDX58,TMEM173,MAP3K1,NFKB1,MAPK8,MAPK11,MAPK9,MAPK10,MAPK13,MAVS,RELA,MAPK12,IFIH1,MAP3K7,TRAF2,TRAF3,TRAF6,NLRX1,TRADD,ATG12,ATG5",0.0015,0,0
"357","04622_6","RIG-I-like receptor signaling pathway","11","TANK,DDX3X,TBK1,IRF3,IRF7,PIN1,AZI2,SIKE1,IKBKG,IKBKE,TBKBP1",0.0015,0,0
"358","04622_8","RIG-I-like receptor signaling pathway","12","TANK,IRF3,IRF7,OTUD5,MAVS,AZI2,TRAF3,IKBKG,TRADD,RIPK1,FADD,TBKBP1",0.0015,0,0
"359","04623_3","Cytosolic DNA-sensing pathway","11","CGAS,DDX58,TBK1,TMEM173,IRF3,IRF7,NFKB1,MAVS,RELA,ZBP1,IKBKE",0.0015,0,0
"360","04623_4","Cytosolic DNA-sensing pathway","9","CHUK,IKBKB,NFKB1,NFKBIA,NFKBIB,RELA,ZBP1,IKBKG,RIPK1",0.0015,0,0
"361","04623_5","Cytosolic DNA-sensing pathway","11","RIPK3,CHUK,TBK1,TMEM173,IKBKB,IRF3,IRF7,ZBP1,IKBKG,RIPK1,IKBKE",0.0015,0,0
"362","04625_4","C-type lectin receptor signaling pathway","17","CLEC4M,PLK3,RRAS2,MRAS,ARHGEF12,CD209,HRAS,KRAS,RHOA,LSP1,NRAS,PAK1,RAF1,RELA,RRAS,SRC,KSR1",0.0015,0,0
"363","04625_6","C-type lectin receptor signaling pathway","9","IL6,IL10,IL12A,IL12B,NFKB1,IL23A,BCL3,CCL17,CCL22",0.0015,0,0
"364","04625_10","C-type lectin receptor signaling pathway","7","NLRP3,PYCARD,PRKCD,MAPK1,MAPK3,CARD9,CASP1",0.0015,0,0
"365","04625_11","C-type lectin receptor signaling pathway","14","RRAS2,MRAS,HRAS,KRAS,LSP1,NRAS,PLCG2,PTPN11,RRAS,CLEC7A,SYK,CBLB,MAP3K14,CLEC6A",0.0015,0,0
"366","04625_13","C-type lectin receptor signaling pathway","8","CLEC4M,CYLD,CD209,LSP1,BCL3,STAT1,MAPKAPK2,IKBKE",0.0015,0,0
"367","04625_21","C-type lectin receptor signaling pathway","12","CHUK,ITPR1,ITPR2,ITPR3,LSP1,PLCG2,PTPN11,CLEC7A,SYK,CBLB,MAP3K14,CLEC6A",0.0015,0,0
"368","04625_23","C-type lectin receptor signaling pathway","9","EGR2,EGR3,IL2,IL10,NFATC1,NFATC2,NFATC3,NFATC4,PTGS2",0.0015,0,0
"369","04625_26","C-type lectin receptor signaling pathway","20","MALT1,CHUK,MAPK14,FCER1G,IKBKB,JUN,NFKBIA,MAPK1,MAPK3,MAPK8,MAPK11,MAPK9,MAPK10,MAPK13,MAPK12,CARD9,SYK,IKBKG,CBLB,BCL10",0.0015,0,0
"370","04630_1","Jak-STAT signaling pathway","94","STAM2,CDKN1A,IRF9,PIAS3,CISH,IL22RA2,SOCS4,CNTFR,CREBBP,CSF2RA,CSF2RB,CSF3R,IL23R,IFNLR1,EGFR,EP300,EPOR,FHL1,GFAP,GHR,SOCS7,AOX1,IFNAR1,IFNAR2,IFNGR1,IFNGR2,IL2RA,IL2RB,IL2RG,IL3RA,IL4R,IL5RA,IL6R,IL6ST,IL7R,IL9R,IL10RA,IL10RB,IL11RA,IL12RB1,IL12RB2,IL13RA1,IL13RA2,IL15RA,JAK1,JAK2,JAK3,LEPR,LIFR,MCL1,MPL,MYC,IL21R,PDGFRA,PIAS4,PDGFRB,PIK3CA,PIK3CB,PIM1,PIK3CD,PIK3R1,PIK3R2,IL20RA,IL20RB,PRLR,PTPN2,PTPN6,PTPN11,IL22RA1,CCND1,BCL2,BCL2L1,CRLF2,STAT1,STAT2,STAT3,STAT4,STAT5A,STAT5B,STAT6,TYK2,STAM,PIK3R3,PIAS1,SOCS1,SOCS2,CCND2,CCND3,SOCS3,PIAS2,OSMR,SOCS6,IL27RA,SOCS5",0.0015,0,0
"371","04650_3","Natural killer cell mediated cytotoxicity","36","HCST,SH2D1B,FCER1G,FYN,SHC2,LAT,GRB2,LCP2,SHC4,SH2D1A,CD244,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PLCG1,SHC3,PLCG2,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,PRKCA,PRKCB,PRKCG,SHC1,SOS1,SOS2,SYK,TYROBP,ZAP70,PIK3R3,CD247,CD48",0.0015,0,0
"372","04650_5","Natural killer cell mediated cytotoxicity","27","CSF2,IFNA1,IFNA2,IFNA4,IFNA5,IFNA6,IFNA7,IFNA8,IFNA10,IFNA13,IFNA14,IFNA16,IFNA17,IFNA21,IFNAR1,IFNAR2,IFNB1,IFNG,IFNGR1,IFNGR2,FAS,MAPK1,MAPK3,MAP2K1,MAP2K2,TNF,TNFSF10",0.0015,0,0
"373","04650_13","Natural killer cell mediated cytotoxicity","45","KIR2DS2,VAV3,HCST,FCER1G,FCGR3A,FCGR3B,FYN,SHC2,NCR3,LAT,GRB2,KIR2DS1,KIR2DS3,KIR2DS4,KIR2DS5,KLRC2,KLRC3,KLRD1,LCK,LCP2,SHC4,CD244,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PLCG1,SHC3,PLCG2,PTPN6,PTPN11,RAC1,RAC2,RAC3,SHC1,SYK,TYROBP,VAV1,VAV2,ZAP70,PIK3R3,CD247,NCR2,NCR1",0.0015,0,0
"374","04650_16","Natural killer cell mediated cytotoxicity","33","MICA,VAV3,HCST,KLRK1,SHC2,LAT,GRB2,LCP2,SHC4,MICB,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PLCG1,SHC3,PLCG2,RAC1,RAC2,RAC3,SH3BP2,SHC1,SOS1,SOS2,SYK,VAV1,VAV2,ZAP70,ULBP3,ULBP2,ULBP1,PIK3R3",0.0015,0,0
"375","04650_18","Natural killer cell mediated cytotoxicity","14","CSF2,IFNG,NFATC1,NFATC2,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,MAPK1,MAPK3,MAP2K1,MAP2K2,TNF",0.0015,0,0
"376","04650_19","Natural killer cell mediated cytotoxicity","17","CSF2,IFNAR1,IFNAR2,IFNG,IFNGR1,IFNGR2,ARAF,NFATC1,NFATC2,PAK1,MAPK1,MAPK3,MAP2K1,MAP2K2,RAF1,BRAF,TNF",0.0015,0,0
"377","04657_3","IL-17 signaling pathway","10","FOS,FOSB,IKBKB,IL6,JUN,JUND,NFKB1,NFKBIA,RELA,FOSL1",0.0015,0,0
"378","04658_6","Th1 and Th2 cell differentiation","20","LAT,HLA-DMA,HLA-DMB,HLA-DOA,HLA-DOB,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQA2,HLA-DQB1,HLA-DRA,HLA-DRB1,HLA-DRB3,HLA-DRB4,HLA-DRB5,LCK,PLCG1,ZAP70,CD247,CD4",0.0015,0,0
"379","04658_12","Th1 and Th2 cell differentiation","49","RBPJL,MAPK14,FOS,GATA3,TBX21,IFNG,RBPJ,IL2,IL2RA,IL2RB,IL2RG,IL4,IL4R,IL5,IL12RB1,IL12RB2,IL13,JUN,MAF,NFATC1,NFATC2,NFATC3,NFKB1,NFKBIA,NFKBIB,NFKBIE,NOTCH1,NOTCH2,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,MAML3,MAPK1,MAPK3,MAPK8,MAPK11,MAPK9,MAPK10,MAPK13,RELA,MAPK12,STAT5A,STAT5B,STAT6,MAML2,RUNX3,MAML1",0.0015,0,0
"380","04659_2","Th17 cell differentiation","20","MAPK14,FOS,LAT,JUN,LCK,PLCG1,PRKCQ,MAPK1,MAPK3,MAPK8,MAPK11,MAPK9,MAPK10,MAPK13,MAPK12,ZAP70,CD3D,CD3E,CD3G,CD247",0.0015,0,0
"381","04659_12","Th17 cell differentiation","30","IL17F,MAPK14,IL23R,AHR,MTOR,HIF1A,HSP90AA1,HSP90AB1,IL2RG,IL6,IL6R,IL6ST,IL12RB1,IL17A,SMAD2,SMAD3,SMAD4,NFATC1,NFATC2,NFATC3,IL21R,IL22,IL23A,MAPK11,MAPK13,IL21,RORA,RORC,MAPK12,STAT3",0.0015,0,0
"382","04659_16","Th17 cell differentiation","7","IL17F,IL17A,IL22,FOXP3,IL21,RORC,RUNX1",0.0015,0,0
"383","04659_18","Th17 cell differentiation","15","IL2RA,IL2RB,IL2RG,SMAD2,SMAD3,SMAD4,FOXP3,RARA,RXRA,RXRB,RXRG,STAT5A,STAT5B,TGFBR1,TGFBR2",0.0015,0,0
"384","04660_5","T cell receptor signaling pathway","14","RASGRP1,MALT1,IKBKB,NFKBIA,NFKBIB,NFKBIE,PLCG1,PRKCQ,MAP2K7,MAP3K7,CARD11,IKBKG,BCL10,MAP3K14",0.0015,0,0
"385","04660_8","T cell receptor signaling pathway","18","RASGRP1,LAT,HRAS,IKBKB,ITK,KRAS,LCP2,NRAS,PLCG1,PRKCQ,MAP2K7,SOS1,SOS2,MAP3K7,TEC,CARD11,IKBKG,BCL10",0.0015,0,0
"386","04660_11","T cell receptor signaling pathway","24","AKT3,MAP3K8,MAPK14,AKT1,AKT2,GSK3B,NFATC1,NFATC2,NFATC3,PDPK1,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,MAPK11,MAPK13,MAPK12,PIK3R3",0.0015,0,0
"387","04660_12","T cell receptor signaling pathway","22","RASGRP1,VAV3,LAT,GRB2,HRAS,ITK,KRAS,LCP2,NCK1,NRAS,PLCG1,PRKCQ,SOS1,SOS2,MAP3K7,TEC,VAV1,VAV2,ZAP70,NCK2,CARD11,GRAP2",0.0015,0,0
"388","04660_13","T cell receptor signaling pathway","32","RASGRP1,PAK4,VAV3,MAPK14,DLG1,FYN,LAT,ITK,RHOA,LCK,LCP2,NCK1,PAK1,PAK2,PAK3,PLCG1,PRKCQ,MAPK11,MAPK13,PAK6,PAK5,PTPN6,MAPK12,TEC,VAV1,VAV2,ZAP70,NCK2,CBLB,CD247,GRAP2,CDC42",0.0015,0,0
"389","04660_14","T cell receptor signaling pathway","22","MAPK14,DLG1,FYN,LAT,GSK3B,LCK,LCP2,NFATC1,NFATC2,NFATC3,PPP3CA,PPP3CB,PPP3CC,PPP3R1,PPP3R2,MAPK11,MAPK13,PTPN6,MAPK12,ZAP70,CBLB,CD247",0.0015,0,0
"390","04660_15","T cell receptor signaling pathway","33","VAV3,MAPK14,CTLA4,DLG1,FYN,LAT,GRB2,ITK,LCK,LCP2,NCK1,NFATC1,NFATC2,NFATC3,PDCD1,PLCG1,MAPK11,MAPK13,PTPN6,PTPRC,MAPK12,TEC,VAV1,VAV2,ZAP70,NCK2,CBLB,CD3E,CD247,CD4,CD8A,CD8B,GRAP2",0.0015,0,0
"391","04662_2","B cell receptor signaling pathway","21","AKT3,MALT1,CHUK,PIK3AP1,AKT1,AKT2,GSK3B,IKBKB,NFKBIA,NFKBIB,NFKBIE,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,CARD11,PIK3R3,IKBKG,BCL10,CD19",0.0015,0,0
"392","04662_7","B cell receptor signaling pathway","16","FOS,RASGRP3,GRB2,BLNK,HRAS,JUN,KRAS,NRAS,PLCG2,PRKCB,RAF1,SOS1,SOS2,SYK,BTK,CARD11",0.0015,0,0
"393","04662_14","B cell receptor signaling pathway","27","LOC102723407,VAV3,LILRB3,PIK3AP1,RASGRP3,DAPP1,GRB2,BLNK,LYN,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PLCG2,PRKCB,PTPN6,SYK,BTK,VAV1,VAV2,PIK3R3,CD19,CD22,CD72,CD79A,CD79B",0.0015,0,0
"394","04664_4","Fc epsilon RI signaling pathway","30","AKT3,VAV3,AKT1,AKT2,FCER1G,LAT,LCP2,LYN,PDPK1,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PLCG1,PLCG2,PRKCA,MAP2K3,MAP2K6,MAP2K7,RAC1,RAC2,RAC3,MAP2K4,SYK,BTK,VAV1,VAV2,PIK3R3,GAB2",0.0015,0,0
"395","04664_5","Fc epsilon RI signaling pathway","29","VAV3,MAPK14,LCP2,PDPK1,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PLCG1,PLCG2,MAPK8,MAPK11,MAPK9,MAPK10,MAPK13,MAP2K3,MAP2K6,MAP2K7,RAC1,RAC2,RAC3,MAPK12,MAP2K4,SYK,BTK,VAV1,VAV2,PIK3R3",0.0015,0,0
"396","04666_4","Fc gamma R-mediated phagocytosis","49","AKT3,VAV3,DNM2,AKT1,AKT2,FCGR1A,FCGR2A,FCGR3A,PIP5K1C,LAT,AMPH,BIN1,GSN,ARF6,MARCKS,MYO10,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PLCG1,PLCG2,PLD1,PLD2,PRKCD,PRKCE,SPHK2,RAC1,RAC2,RAF1,RPS6KB1,RPS6KB2,MARCKSL1,SYK,VAV1,VAV2,WAS,PIP5K1A,PIP5K1B,PLA2G6,PIK3R3,SCIN,PLPP1,PLPP2,PLPP3,SPHK1,WASL,GAB2",0.0015,0,0
"397","04666_10","Fc gamma R-mediated phagocytosis","50","AKT3,ARPC5,ARPC4,ARPC3,ARPC1B,ARPC2,WASF2,VAV3,ARPC1A,WASF3,CRK,CRKL,DOCK2,AKT1,AKT2,PIP5K1C,GSN,ARF6,MYO10,PAK1,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,PLCG1,PLCG2,PLD1,PLD2,PRKCD,PRKCE,SPHK2,RAC1,RAC2,SYK,VAV1,VAV2,WAS,ARPC5L,PIP5K1A,PIP5K1B,PIK3R3,SCIN,PLPP1,PLPP2,PLPP3,SPHK1,WASF1,WASL,CDC42",0.0015,0,0
"398","04668_4","TNF signaling pathway","21","MAP3K8,MAPK14,BIRC2,BIRC3,IKBKB,MAP3K5,NFKBIA,MAPK8,MAPK11,MAPK9,MAPK10,MAPK13,MAP2K3,MAP2K6,MAP2K7,MAPK12,MAP2K4,MAP3K7,TRAF2,TRAF5,MAP3K14",0.0015,0,0
"399","04668_11","TNF signaling pathway","23","CREB3,CEBPB,CREB1,ATF2,ATF6B,MAPK14,CREB3L4,ATF4,MAPK1,MAPK3,MAPK11,MAPK13,MAP2K1,MAP2K3,MAP2K6,MAPK12,CREB3L2,MAP3K7,CREB3L3,RPS6KA4,CREB3L1,RPS6KA5,CREB5",0.0015,0,0
"400","04668_15","TNF signaling pathway","21","AKT3,CHUK,DAB2IP,AKT1,AKT2,BIRC2,BIRC3,IKBKB,LTA,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,TNF,TNFRSF1B,TRAF2,PIK3R3,IKBKG,RIPK1,MAP3K14",0.0015,0,0
"401","04668_19","TNF signaling pathway","9","DAB2IP,JUN,LTA,MAPK8,MAPK9,MAPK10,TNF,TNFRSF1B,TRAF2",0.0015,0,0
"402","04670_2","Leukocyte transendothelial migration","28","MAPK14,CYBA,CYBB,ITGA4,ITGB1,MMP2,MMP9,MSN,NCF2,NCF4,PIK3CA,PIK3CB,PIK3CD,PIK3R1,PIK3R2,MAPK11,MAPK13,RAC1,RAP1A,RAP1B,ACTB,MAPK12,NCF1,ACTG1,VCAM1,EZR,RASSF5,PIK3R3",0.0015,0,0
